timestamp,iterasi_ke,run_id,bus,v_in,i_in,v_out,i_out,v_dt,breaker_cmd,breaker_fb
2026-05-05 11:11:21,mitm_proxy_i,20260505_110934,2,,477.360000,,1215.860000,addr=11,,
2026-05-05 11:11:21,mitm_proxy_i,20260505_110934,3,,871.960000,,918.640000,addr=12,,
2026-05-05 11:11:21,mitm_proxy_i,20260505_110934,4,,696.640000,,1172.600000,addr=13,,
2026-05-05 11:11:21,mitm_proxy_i,20260505_110934,5,,392.420000,,1277.700000,addr=14,,
2026-05-05 11:11:24,29,20260505_110934,1,0.976000,1154.680000,0.976000,1154.680000,1.022111,1,1
2026-05-05 11:11:24,29,20260505_110934,2,0.995000,1215.860000,0.995000,1215.860000,1.015686,1,1
2026-05-05 11:11:24,29,20260505_110934,3,1.045000,918.640000,1.045000,918.640000,1.005099,1,1
2026-05-05 11:11:24,29,20260505_110934,4,1.004000,1172.600000,1.004000,1172.600000,0.996899,1,1
2026-05-05 11:11:24,29,20260505_110934,5,0.965000,1277.700000,0.965000,1277.700000,0.999389,1,1
2026-05-05 11:11:25,mitm_proxy_i,20260505_110934,1,,567.720000,,995.360000,addr=10,,
2026-05-05 11:11:25,mitm_proxy_i,20260505_110934,2,,720.040000,,1145.340000,addr=11,,
2026-05-05 11:11:25,mitm_proxy_i,20260505_110934,3,,625.860000,,1238.500000,addr=12,,
2026-05-05 11:11:25,mitm_proxy_i,20260505_110934,4,,802.760000,,1066.860000,addr=13,,
2026-05-05 11:11:25,mitm_proxy_i,20260505_110934,5,,916.820000,,1011.940000,addr=14,,
